unique_id	Manuscript	Editor	Final.Decision.Type	referees_clean	indiv_referees	name	gender	probability	count
415	EMBOJ-2016-95178-T	Leibfried, Andrea	Reject post review	Jacques Pouyssegur,Matthew Vander Heiden,Cristina Munoz-Pinedo	Matthew Vander Heiden	Matthew Vander	None	NA	NA
416	EMBOJ-2016-95178-T	Leibfried, Andrea	Reject post review	Jacques Pouyssegur,Matthew Vander Heiden,Cristina Munoz-Pinedo	Cristina Munoz-Pinedo	Cristina	female	1	1983
417	EMBOJ-2016-95273	Leibfried, Andrea	Revise and Re-Review - Border Line Reject	Marco Sandri ,Michael Teitell	Marco Sandri 	Marco	male	0.99	2493
418	EMBOJ-2016-95273	Leibfried, Andrea	Revise and Re-Review - Border Line Reject	Marco Sandri ,Michael Teitell	Michael Teitell	Michael	male	1	11094
419	EMBOJ-2016-95306	Leibfried, Andrea	Reject post review	Yka Helariutta,Jan Lohmann	Yka Helariutta	Yka	female	1	1
420	EMBOJ-2016-95306	Leibfried, Andrea	Reject post review	Yka Helariutta,Jan Lohmann	Jan Lohmann	Jan	male	0.6	1663
421	EMBOJ-2016-95336	Leibfried, Andrea	Revise and Re-review	Lars Ellgaard,Kazuhiro Nagata,Deborah Fass	Lars Ellgaard	Lars	male	1	450
422	EMBOJ-2016-95336	Leibfried, Andrea	Revise and Re-review	Lars Ellgaard,Kazuhiro Nagata,Deborah Fass	Kazuhiro Nagata	Kazuhiro	male	1	9
423	EMBOJ-2016-95336	Leibfried, Andrea	Revise and Re-review	Lars Ellgaard,Kazuhiro Nagata,Deborah Fass	Deborah Fass	Deborah	female	0.99	1275
424	EMBOJ-2016-95500	Leibfried, Andrea	Revise and Re-review	Carmine Settembre,Bart Staels	Carmine Settembre	Carmine	male	0.98	100
425	EMBOJ-2016-95500	Leibfried, Andrea	Revise and Re-review	Carmine Settembre,Bart Staels	Bart Staels	Bart	male	0.99	242
426	EMBOJ-2016-95518	Leibfried, Andrea	Reject post review	Michael Potente,Olivier Feron	Michael Potente	Michael	male	1	11094
427	EMBOJ-2016-95518	Leibfried, Andrea	Reject post review	Michael Potente,Olivier Feron	Olivier Feron	Olivier	male	0.99	715
428	EMBOJ-2016-95534	Leibfried, Andrea	Revise and Re-review	Richard Anderson,Dirk Bohmann	Richard Anderson	Richard	male	1	4381
429	EMBOJ-2016-95534	Leibfried, Andrea	Revise and Re-review	Richard Anderson,Dirk Bohmann	Dirk Bohmann	Dirk	male	1	213
430	EMBOJ-2016-95588	Leibfried, Andrea	Revise and Re-review	Peter Tontonoz,Stephan Herzig,Evan Rosen	Peter Tontonoz	Peter	male	1	4373
431	EMBOJ-2016-95588	Leibfried, Andrea	Revise and Re-review	Peter Tontonoz,Stephan Herzig,Evan Rosen	Stephan Herzig	Stephan	male	1	265
432	EMBOJ-2016-95588	Leibfried, Andrea	Revise and Re-review	Peter Tontonoz,Stephan Herzig,Evan Rosen	Evan Rosen	Evan	male	0.97	657
433	EMBOJ-2016-95612	Leibfried, Andrea	Reject post review	Randy Hall,Konstanze Winklhofer,Juergen Behrens	Randy Hall	Randy	male	0.98	1012
434	EMBOJ-2016-95612	Leibfried, Andrea	Reject post review	Randy Hall,Konstanze Winklhofer,Juergen Behrens	Konstanze Winklhofer	Konstanze	female	1	5
435	EMBOJ-2016-95612	Leibfried, Andrea	Reject post review	Randy Hall,Konstanze Winklhofer,Juergen Behrens	Juergen Behrens	Juergen	male	1	13
436	EMBOJ-2016-95663	Leibfried, Andrea	Reject post review	Pere Puigserver,Dario Alessi,Stephan Herzig	Pere Puigserver	Pere	male	0.97	36
437	EMBOJ-2016-95663	Leibfried, Andrea	Reject post review	Pere Puigserver,Dario Alessi,Stephan Herzig	Dario Alessi	Dario	male	1	448
438	EMBOJ-2016-95663	Leibfried, Andrea	Reject post review	Pere Puigserver,Dario Alessi,Stephan Herzig	Stephan Herzig	Stephan	male	1	265
439	EMBOJ-2016-95744	Leibfried, Andrea	Reject post review	Maho Niwa,Julie Hollien	Maho Niwa	Maho	female	0.73	11
440	EMBOJ-2016-95744	Leibfried, Andrea	Reject post review	Maho Niwa,Julie Hollien	Julie Hollien	Julie	female	1	4260
441	EMBOJ-2016-95775	Leibfried, Andrea	Revise and Re-review	Thierry Galli,Silvio Rizzoli,Reinhard Jahn	Thierry Galli	Thierry	male	0.99	310
442	EMBOJ-2016-95775	Leibfried, Andrea	Revise and Re-review	Thierry Galli,Silvio Rizzoli,Reinhard Jahn	Silvio Rizzoli	Silvio	male	1	183
443	EMBOJ-2016-95775	Leibfried, Andrea	Revise and Re-review	Thierry Galli,Silvio Rizzoli,Reinhard Jahn	Reinhard Jahn	Reinhard	male	1	22
444	EMBOJ-2016-95839	Leibfried, Andrea	Reject post review	Michael Ristow,Danielle Garsin,Sean Curran	Michael Ristow	Michael	male	1	11094
445	EMBOJ-2016-95839	Leibfried, Andrea	Reject post review	Michael Ristow,Danielle Garsin,Sean Curran	Danielle Garsin	Danielle	female	1	2429
446	EMBOJ-2016-95839	Leibfried, Andrea	Reject post review	Michael Ristow,Danielle Garsin,Sean Curran	Sean Curran	Sean	male	1	2515
447	EMBOJ-2016-95857	Leibfried, Andrea	Reject post review	Kay Macleod,Jean-Claude Martinou,Konstanze Winklhofer	Kay Macleod	Kay	female	0.88	709
448	EMBOJ-2016-95857	Leibfried, Andrea	Reject post review	Kay Macleod,Jean-Claude Martinou,Konstanze Winklhofer	Jean-Claude Martinou	Jean-Claude	male	0.98	53
449	EMBOJ-2016-95857	Leibfried, Andrea	Reject post review	Kay Macleod,Jean-Claude Martinou,Konstanze Winklhofer	Konstanze Winklhofer	Konstanze	female	1	5
450	EMBOJ-2016-95916	Leibfried, Andrea	Revise and Re-review	Michal Schwartz,Nika Danial,Tom Ferguson	Michal Schwartz	Michal	male	0.75	360
451	EMBOJ-2016-95916	Leibfried, Andrea	Revise and Re-review	Michal Schwartz,Nika Danial,Tom Ferguson	Nika Danial	Nika	female	0.96	51
452	EMBOJ-2016-95916	Leibfried, Andrea	Revise and Re-review	Michal Schwartz,Nika Danial,Tom Ferguson	Tom Ferguson	Tom	male	1	3736
453	EMBOJ-2016-95917	Leibfried, Andrea	Revise and Re-review	Harald Stenmark,Clare Futter,Karin Reinisch	Harald Stenmark	Harald	male	1	80
454	EMBOJ-2016-95917	Leibfried, Andrea	Revise and Re-review	Harald Stenmark,Clare Futter,Karin Reinisch	Clare Futter	Clare	female	1	554
455	EMBOJ-2016-95917	Leibfried, Andrea	Revise and Re-review	Harald Stenmark,Clare Futter,Karin Reinisch	Karin Reinisch	Karin	female	0.99	674
456	EMBOJ-2016-95955	Leibfried, Andrea	Revise and Re-Review - Border Line Reject	Jos Schippers,David Jackson,Teva Vernoux	Jos Schippers	Jos	male	0.85	72
457	EMBOJ-2016-95955	Leibfried, Andrea	Revise and Re-Review - Border Line Reject	Jos Schippers,David Jackson,Teva Vernoux	David Jackson	David	male	1	12593
458	EMBOJ-2016-95955	Leibfried, Andrea	Revise and Re-Review - Border Line Reject	Jos Schippers,David Jackson,Teva Vernoux	Teva Vernoux	Teva	male	0.6	5
459	EMBOJ-2016-95988	Leibfried, Andrea	Revise and Re-review	Javier Caceres,Marco Sandri ,Walter Wahli	Javier Caceres	Javier	male	1	1975
460	EMBOJ-2016-95988	Leibfried, Andrea	Revise and Re-review	Javier Caceres,Marco Sandri ,Walter Wahli	Marco Sandri 	Marco	male	0.99	2493
461	EMBOJ-2016-95988	Leibfried, Andrea	Revise and Re-review	Javier Caceres,Marco Sandri ,Walter Wahli	Walter Wahli	Walter	male	1	864
462	EMBOJ-2016-96003	Leibfried, Andrea	Reject post review	Willem Stoorvogel,Teunis Geijtenbeek,Francisco Sanchez-Madrid	Willem Stoorvogel	Willem	male	1	63
463	EMBOJ-2016-96003	Leibfried, Andrea	Reject post review	Willem Stoorvogel,Teunis Geijtenbeek,Francisco Sanchez-Madrid	Teunis Geijtenbeek	Teunis	male	1	1
464	EMBOJ-2016-96003	Leibfried, Andrea	Reject post review	Willem Stoorvogel,Teunis Geijtenbeek,Francisco Sanchez-Madrid	Francisco Sanchez-Madrid	Francisco	male	1	1513
465	EMBOJ-2016-96011	Leibfried, Andrea	Reject post review	Saghi Ghaffari,Graziano Martello,Alfred Goldberg	Saghi Ghaffari	Saghi	None	NA	NA
466	EMBOJ-2016-96011	Leibfried, Andrea	Reject post review	Saghi Ghaffari,Graziano Martello,Alfred Goldberg	Graziano Martello	Graziano	male	0.95	22
467	EMBOJ-2016-96011	Leibfried, Andrea	Reject post review	Saghi Ghaffari,Graziano Martello,Alfred Goldberg	Alfred Goldberg	Alfred	male	1	230
468	EMBOJ-2016-96048	Leibfried, Andrea	Revise and Re-review	Yusuf Hannun,Joost Holthuis,Chiara Zurzolo	Yusuf Hannun	Yusuf	male	0.99	592
469	EMBOJ-2016-96048	Leibfried, Andrea	Revise and Re-review	Yusuf Hannun,Joost Holthuis,Chiara Zurzolo	Joost Holthuis	Joost	male	1	28
470	EMBOJ-2016-96048	Leibfried, Andrea	Revise and Re-review	Yusuf Hannun,Joost Holthuis,Chiara Zurzolo	Chiara Zurzolo	Chiara	female	0.99	556
471	EMBOJ-2016-96093	Leibfried, Andrea	Reject post review	Tom Beeckman,Yka Helariutta,Raffaele Dello Ioio	Tom Beeckman	Tom	male	1	3736
472	EMBOJ-2016-96093	Leibfried, Andrea	Reject post review	Tom Beeckman,Yka Helariutta,Raffaele Dello Ioio	Yka Helariutta	Yka	female	1	1
473	EMBOJ-2016-96093	Leibfried, Andrea	Reject post review	Tom Beeckman,Yka Helariutta,Raffaele Dello Ioio	Raffaele Dello Ioio	Raffaele Dello	None	NA	NA
474	EMBOJ-2016-96164	Leibfried, Andrea	Reject post review	Søren Paludan,Estela Jacinto	Søren Paludan	Søren	male	1	148
475	EMBOJ-2016-96164	Leibfried, Andrea	Reject post review	Søren Paludan,Estela Jacinto	Estela Jacinto	Estela	female	1	138
476	EMBOJ-2016-96315	Leibfried, Andrea	Revise and Re-review	Sascha Martens,Anne Simonsen	Sascha Martens	Sascha	female	0.51	158
477	EMBOJ-2016-96315	Leibfried, Andrea	Revise and Re-review	Sascha Martens,Anne Simonsen	Anne Simonsen	Anne	female	1	2461
478	EMBOJ-2015-92235	Nielsen, Anne	Revised Manuscript not Received	Nahum Sonenberg,Estela Jacinto,Eran Hornstein	Nahum Sonenberg	Nahum	male	1	32
479	EMBOJ-2015-92235	Nielsen, Anne	Revised Manuscript not Received	Nahum Sonenberg,Estela Jacinto,Eran Hornstein	Estela Jacinto	Estela	female	1	138
480	EMBOJ-2015-92235	Nielsen, Anne	Revised Manuscript not Received	Nahum Sonenberg,Estela Jacinto,Eran Hornstein	Eran Hornstein	Eran	male	0.99	74
481	EMBOJ-2015-93414	Nielsen, Anne	Reject post review	R. Keith Slotkin,David Baulcombe	R. Keith Slotkin	R. Keith	None	NA	NA
482	EMBOJ-2015-93414	Nielsen, Anne	Reject post review	R. Keith Slotkin,David Baulcombe	David Baulcombe	David	male	1	12593
483	EMBOJ-2015-93447	Nielsen, Anne	Revise and Re-review	John Rubinstein,Daniela Stock,Karen Davies	John Rubinstein	John	male	0.99	9931
484	EMBOJ-2015-93447	Nielsen, Anne	Revise and Re-review	John Rubinstein,Daniela Stock,Karen Davies	Daniela Stock	Daniela	female	0.99	2105
485	EMBOJ-2015-93447	Nielsen, Anne	Revise and Re-review	John Rubinstein,Daniela Stock,Karen Davies	Karen Davies	Karen	female	1	5462
486	EMBOJ-2015-93634	Nielsen, Anne	Revise and Re-review	Janosch Hennig,Marc Fabian,Lori Passmore	Janosch Hennig	Janosch	male	1	2
487	EMBOJ-2015-93634	Nielsen, Anne	Revise and Re-review	Janosch Hennig,Marc Fabian,Lori Passmore	Marc Fabian	Marc	male	1	1555
488	EMBOJ-2015-93634	Nielsen, Anne	Revise and Re-review	Janosch Hennig,Marc Fabian,Lori Passmore	Lori Passmore	Lori	female	1	1294
489	EMBOJ-2015-93712	Nielsen, Anne	Reject post review	Ramesh Pillai,Alex Bortvin	Ramesh Pillai	Ramesh	male	1	146
490	EMBOJ-2015-93712	Nielsen, Anne	Reject post review	Ramesh Pillai,Alex Bortvin	Alex Bortvin	Alex	male	0.87	5856
491	EMBOJ-2015-93752	Nielsen, Anne	Reject post review	Kristian Helin,Wolfgang Fischle,Nadine Vastenhouw	Kristian Helin	Kristian	male	0.94	375
492	EMBOJ-2015-93752	Nielsen, Anne	Reject post review	Kristian Helin,Wolfgang Fischle,Nadine Vastenhouw	Wolfgang Fischle	Wolfgang	male	1	95
493	EMBOJ-2015-93752	Nielsen, Anne	Reject post review	Kristian Helin,Wolfgang Fischle,Nadine Vastenhouw	Nadine Vastenhouw	Nadine	female	1	672
494	EMBOJ-2015-93756	Nielsen, Anne	Reject post review	Kazufumi Mochizuki,Gunter Meister,Rene Ketting	Kazufumi Mochizuki	Kazufumi	None	NA	NA
495	EMBOJ-2015-93756	Nielsen, Anne	Reject post review	Kazufumi Mochizuki,Gunter Meister,Rene Ketting	Gunter Meister	Gunter	male	1	35
496	EMBOJ-2015-93756	Nielsen, Anne	Reject post review	Kazufumi Mochizuki,Gunter Meister,Rene Ketting	Rene Ketting	Rene	male	0.81	522
497	EMBOJ-2015-93791	Nielsen, Anne	Revise and Re-review	Emanuele Buratti,Jernej Ule,Joan A. Steitz,Philipp Kahle	Emanuele Buratti	Emanuele	male	1	241
498	EMBOJ-2015-93791	Nielsen, Anne	Revise and Re-review	Emanuele Buratti,Jernej Ule,Joan A. Steitz,Philipp Kahle	Jernej Ule	Jernej	male	1	20
499	EMBOJ-2015-93791	Nielsen, Anne	Revise and Re-review	Emanuele Buratti,Jernej Ule,Joan A. Steitz,Philipp Kahle	Joan A. Steitz	Joan A.	None	NA	NA
500	EMBOJ-2015-93791	Nielsen, Anne	Revise and Re-review	Emanuele Buratti,Jernej Ule,Joan A. Steitz,Philipp Kahle	Philipp Kahle	Philipp	male	1	205
501	EMBOJ-2016-93821	Nielsen, Anne	Reject post review	Dylan Taatjes,Ulf Orom,Adrian Bracken	Dylan Taatjes	Dylan	male	0.99	785
502	EMBOJ-2016-93821	Nielsen, Anne	Reject post review	Dylan Taatjes,Ulf Orom,Adrian Bracken	Ulf Orom	Ulf	male	1	71
503	EMBOJ-2016-93821	Nielsen, Anne	Reject post review	Dylan Taatjes,Ulf Orom,Adrian Bracken	Adrian Bracken	Adrian	male	0.97	1515
504	EMBOJ-2016-93832	Nielsen, Anne	Reject post review	Austin Smith,Lawrence Stanton,Martine Simonelig	Austin Smith	Austin	male	0.96	709
505	EMBOJ-2016-93832	Nielsen, Anne	Reject post review	Austin Smith,Lawrence Stanton,Martine Simonelig	Lawrence Stanton	Lawrence	male	1	393
506	EMBOJ-2016-93832	Nielsen, Anne	Reject post review	Austin Smith,Lawrence Stanton,Martine Simonelig	Martine Simonelig	Martine	female	0.99	346
507	EMBOJ-2016-93857	Nielsen, Anne	Reject post review	Javier Caceres,Richard Gregory,Berthold Gottgens,Emery H. Bresnick	Javier Caceres	Javier	male	1	1975
508	EMBOJ-2016-93857	Nielsen, Anne	Reject post review	Javier Caceres,Richard Gregory,Berthold Gottgens,Emery H. Bresnick	Richard Gregory	Richard	male	1	4381
509	EMBOJ-2016-93857	Nielsen, Anne	Reject post review	Javier Caceres,Richard Gregory,Berthold Gottgens,Emery H. Bresnick	Berthold Gottgens	Berthold	male	1	4
510	EMBOJ-2016-93857	Nielsen, Anne	Reject post review	Javier Caceres,Richard Gregory,Berthold Gottgens,Emery H. Bresnick	Emery H. Bresnick	Emery H.	None	NA	NA
511	EMBOJ-2016-93956	Nielsen, Anne	Reject post review	Martin Eilers,Robert Lightowlers,Brendan Battersby	Martin Eilers	Martin	male	1	3568
512	EMBOJ-2016-93956	Nielsen, Anne	Reject post review	Martin Eilers,Robert Lightowlers,Brendan Battersby	Robert Lightowlers	Robert	male	1	5222
513	EMBOJ-2016-93956	Nielsen, Anne	Reject post review	Martin Eilers,Robert Lightowlers,Brendan Battersby	Brendan Battersby	Brendan	male	1	517
514	EMBOJ-2016-93964	Nielsen, Anne	Reject post review	Nikolaus Rajewsky,Camille Berthelot,Nuno Barbosa-Morais	Nikolaus Rajewsky	Nikolaus	male	1	13
515	EMBOJ-2016-93964	Nielsen, Anne	Reject post review	Nikolaus Rajewsky,Camille Berthelot,Nuno Barbosa-Morais	Camille Berthelot	Camille	female	0.94	663
516	EMBOJ-2016-93964	Nielsen, Anne	Reject post review	Nikolaus Rajewsky,Camille Berthelot,Nuno Barbosa-Morais	Nuno Barbosa-Morais	Nuno	male	1	198
517	EMBOJ-2016-93976	Nielsen, Anne	Reject post review	Stuart Calderwood,Rockland Wiseman	Stuart Calderwood	Stuart	male	0.99	759
518	EMBOJ-2016-93976	Nielsen, Anne	Reject post review	Stuart Calderwood,Rockland Wiseman	Rockland Wiseman	Rockland	male	1	1
519	EMBOJ-2016-94008	Nielsen, Anne	Reject post review	Nahum Sonenberg,Markus Stoffel,Robert Blelloch	Nahum Sonenberg	Nahum	male	1	32
520	EMBOJ-2016-94008	Nielsen, Anne	Reject post review	Nahum Sonenberg,Markus Stoffel,Robert Blelloch	Markus Stoffel	Markus	male	1	412
521	EMBOJ-2016-94008	Nielsen, Anne	Reject post review	Nahum Sonenberg,Markus Stoffel,Robert Blelloch	Robert Blelloch	Robert	male	1	5222
522	EMBOJ-2016-94034	Nielsen, Anne	Revise and Re-review	Adrian Bracken,Steven Johnsen,Alwin Köhler	Adrian Bracken	Adrian	male	0.97	1515
523	EMBOJ-2016-94034	Nielsen, Anne	Revise and Re-review	Adrian Bracken,Steven Johnsen,Alwin Köhler	Steven Johnsen	Steven	male	1	2600
524	EMBOJ-2016-94034	Nielsen, Anne	Revise and Re-review	Adrian Bracken,Steven Johnsen,Alwin Köhler	Alwin Köhler	Alwin	male	1	7
525	EMBOJ-2016-94056	Nielsen, Anne	Revise and Re-review	Gerhard Schratt,Tomomi Kiyomitsu,Felipe Mora-Bermúdez	Gerhard Schratt	Gerhard	male	1	49
526	EMBOJ-2016-94056	Nielsen, Anne	Revise and Re-review	Gerhard Schratt,Tomomi Kiyomitsu,Felipe Mora-Bermúdez	Tomomi Kiyomitsu	Tomomi	female	0.96	23
527	EMBOJ-2016-94056	Nielsen, Anne	Revise and Re-review	Gerhard Schratt,Tomomi Kiyomitsu,Felipe Mora-Bermúdez	Felipe Mora-Bermúdez	Felipe	male	1	912
528	EMBOJ-2016-94058	Nielsen, Anne	Revise and Re-review	Charles Roberts,Kristian Helin,Christopher Vakoc	Charles Roberts	Charles	male	1	1798
529	EMBOJ-2016-94058	Nielsen, Anne	Revise and Re-review	Charles Roberts,Kristian Helin,Christopher Vakoc	Kristian Helin	Kristian	male	0.94	375
530	EMBOJ-2016-94058	Nielsen, Anne	Revise and Re-review	Charles Roberts,Kristian Helin,Christopher Vakoc	Christopher Vakoc	Christopher	male	1	2339
531	EMBOJ-2016-94077	Nielsen, Anne	Reject post review	Olivera Francetic,Anastassios Economou	Olivera Francetic	Olivera	female	0.95	20
532	EMBOJ-2016-94077	Nielsen, Anne	Reject post review	Olivera Francetic,Anastassios Economou	Anastassios Economou	Anastassios	male	1	2
533	EMBOJ-2016-94078	Nielsen, Anne	Reject post review	Martin Eilers,Robert Lightowlers,Brendan Battersby	Martin Eilers	Martin	male	1	3568
534	EMBOJ-2016-94078	Nielsen, Anne	Reject post review	Martin Eilers,Robert Lightowlers,Brendan Battersby	Robert Lightowlers	Robert	male	1	5222
535	EMBOJ-2016-94078	Nielsen, Anne	Reject post review	Martin Eilers,Robert Lightowlers,Brendan Battersby	Brendan Battersby	Brendan	male	1	517
536	EMBOJ-2016-94105	Nielsen, Anne	Revise and Re-review	Geeta Narlikar,Andrew Bowman,Andrea Mattevi	Geeta Narlikar	Geeta	female	1	39
537	EMBOJ-2016-94105	Nielsen, Anne	Revise and Re-review	Geeta Narlikar,Andrew Bowman,Andrea Mattevi	Andrew Bowman	Andrew	male	1	5168
538	EMBOJ-2016-94105	Nielsen, Anne	Revise and Re-review	Geeta Narlikar,Andrew Bowman,Andrea Mattevi	Andrea Mattevi	Andrea	female	0.79	5794
539	EMBOJ-2016-94128	Nielsen, Anne	Reject post review	Thomas Voets,Carl-Philipp Heisenberg	Thomas Voets	Thomas	male	1	3753
540	EMBOJ-2016-94128	Nielsen, Anne	Reject post review	Thomas Voets,Carl-Philipp Heisenberg	Carl-Philipp Heisenberg	Carl-Philipp	None	NA	NA
541	EMBOJ-2016-94253	Nielsen, Anne	Revise and Re-review	Aleksandra Filipovska,Brendan Battersby,David Dougan	Aleksandra Filipovska	Aleksandra	female	0.99	238
542	EMBOJ-2016-94253	Nielsen, Anne	Revise and Re-review	Aleksandra Filipovska,Brendan Battersby,David Dougan	Brendan Battersby	Brendan	male	1	517
543	EMBOJ-2016-94253	Nielsen, Anne	Revise and Re-review	Aleksandra Filipovska,Brendan Battersby,David Dougan	David Dougan	David	male	1	12593
544	EMBOJ-2016-94260	Nielsen, Anne	Reject post review	Arnold J.M. Driessen,F. Ulrich Hartl,Koreaki Ito	Arnold J.M. Driessen	Arnold J.M.	None	NA	NA
545	EMBOJ-2016-94260	Nielsen, Anne	Reject post review	Arnold J.M. Driessen,F. Ulrich Hartl,Koreaki Ito	F. Ulrich Hartl	F. Ulrich	None	NA	NA
546	EMBOJ-2016-94260	Nielsen, Anne	Reject post review	Arnold J.M. Driessen,F. Ulrich Hartl,Koreaki Ito	Koreaki Ito	Koreaki	None	NA	NA
547	EMBOJ-2016-94297	Nielsen, Anne	Reject post review	Christoph Muller,Claus Kuhn,Stephen Cusack	Christoph Muller	Christoph	male	1	192
548	EMBOJ-2016-94297	Nielsen, Anne	Reject post review	Christoph Muller,Claus Kuhn,Stephen Cusack	Claus Kuhn	Claus	male	0.88	119
549	EMBOJ-2016-94297	Nielsen, Anne	Reject post review	Christoph Muller,Claus Kuhn,Stephen Cusack	Stephen Cusack	Stephen	male	1	2608
550	EMBOJ-2016-94314	Nielsen, Anne	Revise and Re-review	Olivier Staub,Gary Kleiger,Katrin Rittinger	Olivier Staub	Olivier	male	0.99	715
551	EMBOJ-2016-94314	Nielsen, Anne	Revise and Re-review	Olivier Staub,Gary Kleiger,Katrin Rittinger	Gary Kleiger	Gary	male	1	2132
552	EMBOJ-2016-94314	Nielsen, Anne	Revise and Re-review	Olivier Staub,Gary Kleiger,Katrin Rittinger	Katrin Rittinger	Katrin	female	1	193
553	EMBOJ-2016-94420	Nielsen, Anne	Reject post review	Bertrand Seraphin,Melissa Jurica,Timothy Nilsen	Bertrand Seraphin	Bertrand	male	0.97	117
554	EMBOJ-2016-94420	Nielsen, Anne	Reject post review	Bertrand Seraphin,Melissa Jurica,Timothy Nilsen	Melissa Jurica	Melissa	female	1	4400
555	EMBOJ-2016-94420	Nielsen, Anne	Reject post review	Bertrand Seraphin,Melissa Jurica,Timothy Nilsen	Timothy Nilsen	Timothy	male	1	809
556	EMBOJ-2016-94423	Nielsen, Anne	Reject post review	Nancy Maizels,Julian Sale,Alain Nicolas	Nancy Maizels	Nancy	female	1	2716
557	EMBOJ-2016-94423	Nielsen, Anne	Reject post review	Nancy Maizels,Julian Sale,Alain Nicolas	Julian Sale	Julian	male	1	1079
558	EMBOJ-2016-94423	Nielsen, Anne	Reject post review	Nancy Maizels,Julian Sale,Alain Nicolas	Alain Nicolas	Alain	male	1	482
559	EMBOJ-2016-94525	Nielsen, Anne	Reject post review	Denis Lafontaine,Alena Shkumatava,Reuven Agami	Denis Lafontaine	Denis	male	0.93	577
560	EMBOJ-2016-94525	Nielsen, Anne	Reject post review	Denis Lafontaine,Alena Shkumatava,Reuven Agami	Alena Shkumatava	Alena	female	0.99	144
561	EMBOJ-2016-94525	Nielsen, Anne	Reject post review	Denis Lafontaine,Alena Shkumatava,Reuven Agami	Reuven Agami	Reuven	male	0.98	49
562	EMBOJ-2016-94545	Nielsen, Anne	Reject Post Review - 2 Reviewers	Nuno Raimundo,Claus Azzalin,Asifa Akhtar	Nuno Raimundo	Nuno	male	1	198
563	EMBOJ-2016-94545	Nielsen, Anne	Reject Post Review - 2 Reviewers	Nuno Raimundo,Claus Azzalin,Asifa Akhtar	Claus Azzalin	Claus	male	0.88	119
564	EMBOJ-2016-94545	Nielsen, Anne	Reject Post Review - 2 Reviewers	Nuno Raimundo,Claus Azzalin,Asifa Akhtar	Asifa Akhtar	Asifa	female	1	8
565	EMBOJ-2016-94547	Nielsen, Anne	Reject post review	Robert J. Klose,Laszlo Tora,Karen Adelman	Robert J. Klose	Robert J.	None	NA	NA
566	EMBOJ-2016-94547	Nielsen, Anne	Reject post review	Robert J. Klose,Laszlo Tora,Karen Adelman	Laszlo Tora	Laszlo	male	1	15
567	EMBOJ-2016-94547	Nielsen, Anne	Reject post review	Robert J. Klose,Laszlo Tora,Karen Adelman	Karen Adelman	Karen	female	1	5462
568	EMBOJ-2016-94565	Nielsen, Anne	Revise and Re-Review - Border Line Reject	Ekaterina Heldwein,Winfried Weissenhorn,Yorgo Modis	Ekaterina Heldwein	Ekaterina	female	1	132
569	EMBOJ-2016-94565	Nielsen, Anne	Revise and Re-Review - Border Line Reject	Ekaterina Heldwein,Winfried Weissenhorn,Yorgo Modis	Winfried Weissenhorn	Winfried	male	1	6
570	EMBOJ-2016-94565	Nielsen, Anne	Revise and Re-Review - Border Line Reject	Ekaterina Heldwein,Winfried Weissenhorn,Yorgo Modis	Yorgo Modis	Yorgo	male	1	6
571	EMBOJ-2016-94639	Nielsen, Anne	Revise and Re-review	Carin Vanderpool,Agamemnon Carpousis,Markus Hafner	Carin Vanderpool	Carin	female	0.99	70
572	EMBOJ-2016-94639	Nielsen, Anne	Revise and Re-review	Carin Vanderpool,Agamemnon Carpousis,Markus Hafner	Agamemnon Carpousis	Agamemnon	male	1	2
573	EMBOJ-2016-94639	Nielsen, Anne	Revise and Re-review	Carin Vanderpool,Agamemnon Carpousis,Markus Hafner	Markus Hafner	Markus	male	1	412
574	EMBOJ-2016-94657	Nielsen, Anne	Reject post review	Raffaella Santoro,Michaela Frye	Raffaella Santoro	Raffaella	female	1	110
575	EMBOJ-2016-94657	Nielsen, Anne	Reject post review	Raffaella Santoro,Michaela Frye	Michaela Frye	Michaela	female	1	525
576	EMBOJ-2016-94680	Nielsen, Anne	Reject post review	Camille Berthelot,Chris Ponting	Camille Berthelot	Camille	female	0.94	663
577	EMBOJ-2016-94680	Nielsen, Anne	Reject post review	Camille Berthelot,Chris Ponting	Chris Ponting	Chris	male	0.93	8631
578	EMBOJ-2016-94748	Nielsen, Anne	Reject post review	Gioacchino Natoli,Cornelis Murre	Gioacchino Natoli	Gioacchino	male	1	8
579	EMBOJ-2016-94748	Nielsen, Anne	Reject post review	Gioacchino Natoli,Cornelis Murre	Cornelis Murre	Cornelis	male	1	4
580	EMBOJ-2016-94813	Nielsen, Anne	Reject post review	Eric Olson,Brenda Bass,Benoit Bruneau	Eric Olson	Eric	male	1	4110
581	EMBOJ-2016-94813	Nielsen, Anne	Reject post review	Eric Olson,Brenda Bass,Benoit Bruneau	Brenda Bass	Brenda	female	0.99	1816
582	EMBOJ-2016-94813	Nielsen, Anne	Reject post review	Eric Olson,Brenda Bass,Benoit Bruneau	Benoit Bruneau	Benoit	male	1	389
583	EMBOJ-2016-94816	Nielsen, Anne	Revise and Re-review	Laszlo Bogre,Albrecht von Arnim,Joseph Avruch	Laszlo Bogre	Laszlo	male	1	15
584	EMBOJ-2016-94816	Nielsen, Anne	Revise and Re-review	Laszlo Bogre,Albrecht von Arnim,Joseph Avruch	Albrecht von Arnim	Albrecht von	None	NA	NA
