unique_id	Manuscript	Editor	Final.Decision.Type	referees_clean	indiv_referees	name	gender	probability	count
808	EMBOJ-2015-93433	Vodermaier, Hartmut	Reject post review	Patrick Sung,Lorraine S. Symington,F. Brad Johnson	Lorraine S. Symington	Lorraine S.	None	NA	NA
809	EMBOJ-2015-93433	Vodermaier, Hartmut	Reject post review	Patrick Sung,Lorraine S. Symington,F. Brad Johnson	F. Brad Johnson	F. Brad	None	NA	NA
810	EMBOJ-2015-93452	Vodermaier, Hartmut	Reject post review	Sylvia Erhardt,Iain Cheeseman,Tatsuo Fukagawa	Sylvia Erhardt	Sylvia	female	1	786
811	EMBOJ-2015-93452	Vodermaier, Hartmut	Reject post review	Sylvia Erhardt,Iain Cheeseman,Tatsuo Fukagawa	Iain Cheeseman	Iain	male	1	246
812	EMBOJ-2015-93452	Vodermaier, Hartmut	Reject post review	Sylvia Erhardt,Iain Cheeseman,Tatsuo Fukagawa	Tatsuo Fukagawa	Tatsuo	None	NA	NA
813	EMBOJ-2015-93479	Vodermaier, Hartmut	Reject post review	Alessandro Vindigni,Grzegorz Ira,Karim Labib	Alessandro Vindigni	Alessandro	male	1	1025
814	EMBOJ-2015-93479	Vodermaier, Hartmut	Reject post review	Alessandro Vindigni,Grzegorz Ira,Karim Labib	Grzegorz Ira	Grzegorz	male	0.98	56
815	EMBOJ-2015-93479	Vodermaier, Hartmut	Reject post review	Alessandro Vindigni,Grzegorz Ira,Karim Labib	Karim Labib	Karim	male	0.92	474
816	EMBOJ-2015-93497	Vodermaier, Hartmut	Reject post review	David Morgan,Silke Hauf	David Morgan	David	male	1	12593
817	EMBOJ-2015-93497	Vodermaier, Hartmut	Reject post review	David Morgan,Silke Hauf	Silke Hauf	Silke	female	1	131
818	EMBOJ-2015-93499	Vodermaier, Hartmut	Revise and Re-review	Oscar Fernandez-Capetillo,Thanos Halazonetis,Katrin Chua,Raul Mostoslavsky	Oscar Fernandez-Capetillo	Oscar	male	0.99	1650
819	EMBOJ-2015-93499	Vodermaier, Hartmut	Revise and Re-review	Oscar Fernandez-Capetillo,Thanos Halazonetis,Katrin Chua,Raul Mostoslavsky	Thanos Halazonetis	Thanos	male	1	44
820	EMBOJ-2015-93499	Vodermaier, Hartmut	Revise and Re-review	Oscar Fernandez-Capetillo,Thanos Halazonetis,Katrin Chua,Raul Mostoslavsky	Katrin Chua	Katrin	female	1	193
821	EMBOJ-2015-93499	Vodermaier, Hartmut	Revise and Re-review	Oscar Fernandez-Capetillo,Thanos Halazonetis,Katrin Chua,Raul Mostoslavsky	Raul Mostoslavsky	Raul	male	1	821
822	EMBOJ-2015-93510	Vodermaier, Hartmut	Reject post review	Michael Laub,Nancy Kleckner,Camilla Sjögren	Michael Laub	Michael	male	1	11094
823	EMBOJ-2015-93510	Vodermaier, Hartmut	Reject post review	Michael Laub,Nancy Kleckner,Camilla Sjögren	Nancy Kleckner	Nancy	female	1	2716
824	EMBOJ-2015-93510	Vodermaier, Hartmut	Reject post review	Michael Laub,Nancy Kleckner,Camilla Sjögren	Camilla Sjögren	Camilla	female	1	665
825	EMBOJ-2015-93552	Vodermaier, Hartmut	Revise and Re-review	Hiroyuki Araki,Hisao Masukata,Stephen P Bell	Hiroyuki Araki	Hiroyuki	male	1	29
826	EMBOJ-2015-93552	Vodermaier, Hartmut	Revise and Re-review	Hiroyuki Araki,Hisao Masukata,Stephen P Bell	Hisao Masukata	Hisao	None	NA	NA
827	EMBOJ-2015-93552	Vodermaier, Hartmut	Revise and Re-review	Hiroyuki Araki,Hisao Masukata,Stephen P Bell	Stephen P Bell	Stephen P	None	NA	NA
828	EMBOJ-2014-90711	del Alamo, David	Reject post review	Thomas Brand,Pier Lorenzo Puri,Bernard Weissman	Thomas Brand	Thomas	male	1	3753
829	EMBOJ-2014-90711	del Alamo, David	Reject post review	Thomas Brand,Pier Lorenzo Puri,Bernard Weissman	Pier Lorenzo Puri	Pier Lorenzo	None	NA	NA
830	EMBOJ-2014-90711	del Alamo, David	Reject post review	Thomas Brand,Pier Lorenzo Puri,Bernard Weissman	Bernard Weissman	Bernard	male	1	397
831	EMBOJ-2014-90730	del Alamo, David	Revise and Re-review	Dirk-Jan Scheffers,Joe Lutkenhaus,Patrick Viollier	Dirk-Jan Scheffers	Dirk-Jan	male	1	1
832	EMBOJ-2014-90730	del Alamo, David	Revise and Re-review	Dirk-Jan Scheffers,Joe Lutkenhaus,Patrick Viollier	Joe Lutkenhaus	Joe	male	0.99	3679
833	EMBOJ-2014-90730	del Alamo, David	Revise and Re-review	Dirk-Jan Scheffers,Joe Lutkenhaus,Patrick Viollier	Patrick Viollier	Patrick	male	1	2877
834	EMBOJ-2014-90823	del Alamo, David	Reject Post Review - 2 Reviewers	Mitchell Lazar,Frédéric Gachon	Mitchell Lazar	Mitchell	male	0.99	345
835	EMBOJ-2014-90823	del Alamo, David	Reject Post Review - 2 Reviewers	Mitchell Lazar,Frédéric Gachon	Frédéric Gachon	Frédéric	male	0.99	440
836	EMBOJ-2014-90910	del Alamo, David	Reject Post Review - 2 Reviewers	Nobutaka Hirokawa,Niels Galjart	Nobutaka Hirokawa	Nobutaka	None	NA	NA
837	EMBOJ-2014-90910	del Alamo, David	Reject Post Review - 2 Reviewers	Nobutaka Hirokawa,Niels Galjart	Niels Galjart	Niels	male	0.95	210
838	EMBOJ-2015-90937	del Alamo, David	Reject post review	Christopher Barratt,Craig Montell,Thomas Gudermann,U. Kaupp	Christopher Barratt	Christopher	male	1	2339
839	EMBOJ-2015-90937	del Alamo, David	Reject post review	Christopher Barratt,Craig Montell,Thomas Gudermann,U. Kaupp	Craig Montell	Craig	male	1	1816
840	EMBOJ-2015-90937	del Alamo, David	Reject post review	Christopher Barratt,Craig Montell,Thomas Gudermann,U. Kaupp	Thomas Gudermann	Thomas	male	1	3753
841	EMBOJ-2015-90937	del Alamo, David	Reject post review	Christopher Barratt,Craig Montell,Thomas Gudermann,U. Kaupp	U. Kaupp	U.	None	NA	NA
842	EMBOJ-2015-90960	del Alamo, David	Revise and Re-review	Anne Moscona,Ron Fouchier	Anne Moscona	Anne	female	1	2461
843	EMBOJ-2015-90960	del Alamo, David	Revise and Re-review	Anne Moscona,Ron Fouchier	Ron Fouchier	Ron	male	0.98	1014
844	EMBOJ-2015-91114	del Alamo, David	Reject post review	Keiji Miyazawa,Carlos Fernandez-Hernando,Stephen Chan	Keiji Miyazawa	Keiji	male	1	3
845	EMBOJ-2015-91114	del Alamo, David	Reject post review	Keiji Miyazawa,Carlos Fernandez-Hernando,Stephen Chan	Carlos Fernandez-Hernando	Carlos	male	1	5149
846	EMBOJ-2015-91114	del Alamo, David	Reject post review	Keiji Miyazawa,Carlos Fernandez-Hernando,Stephen Chan	Stephen Chan	Stephen	male	1	2608
847	EMBOJ-2015-91132	del Alamo, David	Reject Post Review - 2 Reviewers	Masaki Noda,Laurie H. Glimcher	Masaki Noda	Masaki	male	1	12
848	EMBOJ-2015-91132	del Alamo, David	Reject Post Review - 2 Reviewers	Masaki Noda,Laurie H. Glimcher	Laurie H. Glimcher	Laurie H.	None	NA	NA
849	EMBOJ-2015-91163	del Alamo, David	Revise and Re-review	Marek Basler,Melanie Blokesch,Peggy Cotter	Marek Basler	Marek	male	1	229
850	EMBOJ-2015-91163	del Alamo, David	Revise and Re-review	Marek Basler,Melanie Blokesch,Peggy Cotter	Melanie Blokesch	Melanie	female	1	2137
851	EMBOJ-2015-91163	del Alamo, David	Revise and Re-review	Marek Basler,Melanie Blokesch,Peggy Cotter	Peggy Cotter	Peggy	female	1	639
852	EMBOJ-2015-91166	del Alamo, David	Reject Post Review - 2 Reviewers	Suzan Rooijakkers	Suzan Rooijakkers	Suzan	female	0.95	127
853	EMBOJ-2015-91566	del Alamo, David	Reject post review	Liliana Attisano,Andreas Wodarz,Volker Hartenstein	Liliana Attisano	Liliana	female	0.99	748
854	EMBOJ-2015-91566	del Alamo, David	Reject post review	Liliana Attisano,Andreas Wodarz,Volker Hartenstein	Andreas Wodarz	Andreas	male	1	1021
855	EMBOJ-2015-91566	del Alamo, David	Reject post review	Liliana Attisano,Andreas Wodarz,Volker Hartenstein	Volker Hartenstein	Volker	male	1	31
856	EMBOJ-2015-91712	del Alamo, David	Reject Post Review - 2 Reviewers	Gary R. Whittaker,Judith M. White	Gary R. Whittaker	Gary R.	None	NA	NA
857	EMBOJ-2015-91712	del Alamo, David	Reject Post Review - 2 Reviewers	Gary R. Whittaker,Judith M. White	Judith M. White	Judith M.	None	NA	NA
858	EMBOJ-2015-91724	del Alamo, David	Reject post review	Christina Lo Celso	Christina Lo Celso	Christina Lo	None	NA	NA
859	EMBOJ-2015-91739	del Alamo, David	Revise only	Marian Waterman	Marian Waterman	Marian	female	0.82	404
860	EMBOJ-2015-91857	del Alamo, David	Revise and Re-Review - Border Line Reject	Steven Ley,Bernd Schnabl,Bart Staels	Steven Ley	Steven	male	1	2600
861	EMBOJ-2015-91857	del Alamo, David	Revise and Re-Review - Border Line Reject	Steven Ley,Bernd Schnabl,Bart Staels	Bernd Schnabl	Bernd	male	1	34
862	EMBOJ-2015-91857	del Alamo, David	Revise and Re-Review - Border Line Reject	Steven Ley,Bernd Schnabl,Bart Staels	Bart Staels	Bart	male	0.99	242
863	EMBOJ-2015-91858	del Alamo, David	Reject post review	Christopher Barratt,U. Kaupp	Christopher Barratt	Christopher	male	1	2339
864	EMBOJ-2015-91858	del Alamo, David	Reject post review	Christopher Barratt,U. Kaupp	U. Kaupp	U.	None	NA	NA
865	EMBOJ-2015-91872	del Alamo, David	Reject Post Review - 2 Reviewers	Leendert Hamoen,Jaan Mannik	Leendert Hamoen	Leendert	male	1	1
866	EMBOJ-2015-91872	del Alamo, David	Reject Post Review - 2 Reviewers	Leendert Hamoen,Jaan Mannik	Jaan Mannik	Jaan	male	0.92	12
867	EMBOJ-2015-92014	del Alamo, David	Reject Post Review - 2 Reviewers	Rajat Rohatgi,Giulio Draetta	Rajat Rohatgi	Rajat	male	0.97	39
868	EMBOJ-2015-92014	del Alamo, David	Reject Post Review - 2 Reviewers	Rajat Rohatgi,Giulio Draetta	Giulio Draetta	Giulio	male	0.99	130
869	EMBOJ-2015-92249	del Alamo, David	Reject post review	David Tarlinton,Juergen Wienands,Beiyan Zhou,Lars Nitschke	David Tarlinton	David	male	1	12593
870	EMBOJ-2015-92249	del Alamo, David	Reject post review	David Tarlinton,Juergen Wienands,Beiyan Zhou,Lars Nitschke	Juergen Wienands	Juergen	male	1	13
871	EMBOJ-2015-92249	del Alamo, David	Reject post review	David Tarlinton,Juergen Wienands,Beiyan Zhou,Lars Nitschke	Beiyan Zhou	Beiyan	None	NA	NA
872	EMBOJ-2015-92249	del Alamo, David	Reject post review	David Tarlinton,Juergen Wienands,Beiyan Zhou,Lars Nitschke	Lars Nitschke	Lars	male	1	450
873	EMBOJ-2015-92373	del Alamo, David	Reject Post Review - 2 Reviewers	Ali Brivanlou,Mario Pende	Ali Brivanlou	Ali	male	0.85	3351
874	EMBOJ-2015-92373	del Alamo, David	Reject Post Review - 2 Reviewers	Ali Brivanlou,Mario Pende	Mario Pende	Mario	male	0.99	2026
875	EMBOJ-2015-92374	del Alamo, David	Revise and Re-review	Jennifer Zallen,Carl-Philipp Heisenberg	Jennifer Zallen	Jennifer	female	1	6717
876	EMBOJ-2015-92374	del Alamo, David	Revise and Re-review	Jennifer Zallen,Carl-Philipp Heisenberg	Carl-Philipp Heisenberg	Carl-Philipp	None	NA	NA
877	EMBOJ-2015-92586	del Alamo, David	Revise and Re-review	Dimitris Xirodimas,Martin Schlee,David Levy	Dimitris Xirodimas	Dimitris	male	1	287
878	EMBOJ-2015-92586	del Alamo, David	Revise and Re-review	Dimitris Xirodimas,Martin Schlee,David Levy	Martin Schlee	Martin	male	1	3568
879	EMBOJ-2015-92586	del Alamo, David	Revise and Re-review	Dimitris Xirodimas,Martin Schlee,David Levy	David Levy	David	male	1	12593
880	EMBOJ-2015-92775	del Alamo, David	Revise and Re-review	Richard Bruick,Alfons Lawen,Amato Giaccia	Richard Bruick	Richard	male	1	4381
881	EMBOJ-2015-92775	del Alamo, David	Revise and Re-review	Richard Bruick,Alfons Lawen,Amato Giaccia	Alfons Lawen	Alfons	male	1	11
882	EMBOJ-2015-92775	del Alamo, David	Revise and Re-review	Richard Bruick,Alfons Lawen,Amato Giaccia	Amato Giaccia	Amato	male	0.67	3
883	EMBOJ-2015-92810	del Alamo, David	Revise and Re-review	Christof Niehrs,Owen Sansom	Christof Niehrs	Christof	male	1	33
884	EMBOJ-2015-92810	del Alamo, David	Revise and Re-review	Christof Niehrs,Owen Sansom	Owen Sansom	Owen	male	0.99	240
885	EMBOJ-2015-92821	del Alamo, David	Revise and Re-review	Nathalie Spassky,Brian Mitchell,Chad G Pearson,Tim Stearns	Nathalie Spassky	Nathalie	female	1	1096
886	EMBOJ-2015-92821	del Alamo, David	Revise and Re-review	Nathalie Spassky,Brian Mitchell,Chad G Pearson,Tim Stearns	Brian Mitchell	Brian	male	1	4600
887	EMBOJ-2015-92821	del Alamo, David	Revise and Re-review	Nathalie Spassky,Brian Mitchell,Chad G Pearson,Tim Stearns	Chad G Pearson	Chad G	None	NA	NA
888	EMBOJ-2015-92821	del Alamo, David	Revise and Re-review	Nathalie Spassky,Brian Mitchell,Chad G Pearson,Tim Stearns	Tim Stearns	Tim	male	0.99	2949
889	EMBOJ-2015-92888	del Alamo, David	Reject Post Review - 2 Reviewers	Leendert Hamoen,Jaan Mannik	Leendert Hamoen	Leendert	male	1	1
890	EMBOJ-2015-92888	del Alamo, David	Reject Post Review - 2 Reviewers	Leendert Hamoen,Jaan Mannik	Jaan Mannik	Jaan	male	0.92	12
891	EMBOJ-2015-92904	del Alamo, David	Reject post review	Sebastian Arnold,Jarema Malicki,Fubito Nakatsu	Sebastian Arnold	Sebastian	male	1	1459
892	EMBOJ-2015-92904	del Alamo, David	Reject post review	Sebastian Arnold,Jarema Malicki,Fubito Nakatsu	Jarema Malicki	Jarema	None	NA	NA
893	EMBOJ-2015-92904	del Alamo, David	Reject post review	Sebastian Arnold,Jarema Malicki,Fubito Nakatsu	Fubito Nakatsu	Fubito	None	NA	NA
894	EMBOJ-2015-92929	del Alamo, David	Revise and Re-review	Peter Baas,Scott Brady	Peter Baas	Peter	male	1	4373
895	EMBOJ-2015-92929	del Alamo, David	Revise and Re-review	Peter Baas,Scott Brady	Scott Brady	Scott	male	1	3450
896	EMBOJ-2015-93164	del Alamo, David	Revise and Re-review	Jonathan Scholey,Shehab Ismail,William Snell	Jonathan Scholey	Jonathan	male	1	3702
897	EMBOJ-2015-93164	del Alamo, David	Revise and Re-review	Jonathan Scholey,Shehab Ismail,William Snell	Shehab Ismail	Shehab	male	1	14
898	EMBOJ-2015-93164	del Alamo, David	Revise and Re-review	Jonathan Scholey,Shehab Ismail,William Snell	William Snell	William	male	1	2626
